data,uf,tipo,titulo,resumo
03/09/2026,SC,decreto_reconhecido,Ermo (SC): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Ernestina (RS): reconhecimento federal de emergência (14/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Eunápolis (BA): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Feijó (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Felipe Guerra (RN): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AM,decreto_reconhecido,Fonte Boa (AM): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Francisco Sá (MG): reconhecimento federal de emergência (27/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,Frei Martinho (PB): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Frutuoso Gomes (RN): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Gaurama (RS): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Gavião (BA): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,General Câmara (RS): reconhecimento federal de emergência (14/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AL,decreto_reconhecido,Girau do Ponciano (AL): reconhecimento federal de emergência (31/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Glorinha (RS): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PR,decreto_reconhecido,Goioerê (PR): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Grão Mogol (MG): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,GO,decreto_reconhecido,Guarani de Goiás (GO): reconhecimento federal de emergência (28/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PR,decreto_reconhecido,Guaratuba (PR): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Ibiraiaras (RS): reconhecimento federal de emergência (20/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Ilópolis (RS): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Imigrante (RS): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PE,decreto_reconhecido,Inajá (PE): reconhecimento federal de emergência (14/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Irajuba (BA): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,CE,decreto_reconhecido,Irauçuba (CE): reconhecimento federal de emergência (22/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PE,decreto_reconhecido,Itacuruba (PE): reconhecimento federal de emergência (17/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Itanhém (BA): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Itapuca (RS): reconhecimento federal de emergência (26/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,CE,decreto_reconhecido,Itatira (CE): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Itaú (RN): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Itiúba (BA): reconhecimento federal de emergência (14/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Itueta (MG): reconhecimento federal de emergência (06/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Jaguarari (BA): reconhecimento federal de emergência (26/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,CE,decreto_reconhecido,Jaguaribara (CE): reconhecimento federal de emergência (05/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Jaguari (RS): reconhecimento federal de emergência (31/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Jaguarão (RS): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AM,decreto_reconhecido,Japurá (AM): reconhecimento federal de emergência (22/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Jari (RS): reconhecimento federal de emergência (28/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Jaçanã (RN): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Jaíba (MG): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Jordão (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Juramento (MG): reconhecimento federal de emergência (31/07/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Lagoa Real (BA): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Lucrécia (RN): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Machadinho (RS): reconhecimento federal de emergência (27/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Manoel Urbano (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Maracás (BA): reconhecimento federal de emergência (06/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Marau (RS): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Marcelino Ramos (RS): reconhecimento federal de emergência (01/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Marechal Thaumaturgo (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Marques de Souza (RS): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PR,decreto_reconhecido,Marquinho (PR): reconhecimento federal de emergência (28/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Martins (RN): reconhecimento federal de emergência (31/07/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PI,decreto_reconhecido,Massapê do Piauí (PI): reconhecimento federal de emergência (28/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AL,decreto_reconhecido,Mata Grande (AL): reconhecimento federal de emergência (26/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Matina (BA): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Maxaranguape (RN): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Maximiliano de Almeida (RS): reconhecimento federal de emergência (17/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,CE,decreto_reconhecido,Monsenhor Tabosa (CE): reconhecimento federal de emergência (22/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Montalvânia (MG): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,Monte Horebe (PB): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PR,decreto_reconhecido,Morretes (PR): reconhecimento federal de emergência (26/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Mâncio Lima (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Nordestina (BA): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Nova Bassano (RS): reconhecimento federal de emergência (05/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AM,decreto_reconhecido,Nova Olinda do Norte (AM): reconhecimento federal de emergência (14/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,Nova Olinda (PB): reconhecimento federal de emergência (26/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Nova Porteirinha (MG): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Novo Cruzeiro (MG): reconhecimento federal de emergência (27/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Novorizonte (MG): reconhecimento federal de emergência (27/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Não-Me-Toque (RS): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AL,decreto_reconhecido,Olho d'Água do Casado (AL): reconhecimento federal de emergência (31/07/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Padre Carvalho (MG): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PI,decreto_reconhecido,Padre Marcos (PI): reconhecimento federal de emergência (17/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Palmitinho (RS): reconhecimento federal de emergência (31/07/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Pantano Grande (RS): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Parelhas (RN): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Pau dos Ferros (RN): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PI,decreto_reconhecido,Paulistana (PI): reconhecimento federal de emergência (28/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Paulo Afonso (BA): reconhecimento federal de emergência (14/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Pedra Preta (RN): reconhecimento federal de emergência (17/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Pelotas (RS): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Pelotas (RS): reconhecimento federal de emergência (27/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Pilão Arcado (BA): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Pinheiro Machado (RS): reconhecimento federal de emergência (31/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PI,decreto_reconhecido,Pio IX (PI): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PR,decreto_reconhecido,Piraí do Sul (PR): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Plácido de Castro (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,Pocinhos (PB): reconhecimento federal de emergência (21/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,Pombal (PB): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Porto Acre (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Porto Lucena (RS): reconhecimento federal de emergência (17/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Porto Seguro (BA): reconhecimento federal de emergência (22/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Porto Walter (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Porto Xavier (RS): reconhecimento federal de emergência (14/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,SE,decreto_reconhecido,Poço Verde (SE): reconhecimento federal de emergência (01/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AL,decreto_reconhecido,Poço das Trincheiras (AL): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Poções (BA): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,SC,decreto_reconhecido,Presidente Getúlio (SC): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AL,decreto_reconhecido,Pão de Açúcar (AL): reconhecimento federal de emergência (01/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PR,decreto_reconhecido,Quedas do Iguaçu (PR): reconhecimento federal de emergência (31/07/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Relvado (RS): reconhecimento federal de emergência (06/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,Remígio (PB): reconhecimento federal de emergência (14/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PR,decreto_reconhecido,Reserva (PR): reconhecimento federal de emergência (21/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Retirolândia (BA): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Riacho de Santana (RN): reconhecimento federal de emergência (05/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RN,decreto_reconhecido,Riachuelo (RN): reconhecimento federal de emergência (22/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Riachão do Jacuípe (BA): reconhecimento federal de emergência (27/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Rio Branco (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Rio Grande (RS): reconhecimento federal de emergência (02/09/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Rio Pardo (RS): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Roca Sales (RS): reconhecimento federal de emergência (22/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Rodrigues Alves (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Rolante (RS): reconhecimento federal de emergência (28/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Rubelita (MG): reconhecimento federal de emergência (28/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,CE,decreto_reconhecido,Saboeiro (CE): reconhecimento federal de emergência (22/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Santa Brígida (BA): reconhecimento federal de emergência (27/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PR,decreto_reconhecido,Santa Maria do Oeste (PR): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Santa Rosa do Purus (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Santo Antônio das Missões (RS): reconhecimento federal de emergência (06/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AM,decreto_reconhecido,Santo Antônio do Içá (AM): reconhecimento federal de emergência (06/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Santo Antônio do Palma (RS): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Santo Expedito do Sul (RS): reconhecimento federal de emergência (17/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Sarandi (RS): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Sena Madureira (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AL,decreto_reconhecido,Senador Rui Palmeira (AL): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Setubinha (MG): reconhecimento federal de emergência (27/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,Solânea (PB): reconhecimento federal de emergência (22/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,São Francisco (PB): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,São Jerônimo (RS): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,São José de Espinharas (PB): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PE,decreto_reconhecido,São José do Egito (PE): reconhecimento federal de emergência (06/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,São José do Norte (RS): reconhecimento federal de emergência (25/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,São João das Missões (MG): reconhecimento federal de emergência (27/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,PB,decreto_reconhecido,São Mamede (PB): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,São Sebastião do Caí (RS): reconhecimento federal de emergência (17/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Sítio do Mato (BA): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Taquara (RS): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Taquari (RS): reconhecimento federal de emergência (12/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AC,decreto_reconhecido,Tarauacá (AC): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,SE,decreto_reconhecido,Tobias Barreto (SE): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,SP,decreto_reconhecido,Trabiju (SP): reconhecimento federal de emergência (14/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Três Arroios (RS): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Três Coroas (RS): reconhecimento federal de emergência (22/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Três Passos (RS): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,RS,decreto_reconhecido,Três de Maio (RS): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,BA,decreto_reconhecido,Tucano (BA): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,AM,decreto_reconhecido,Uarini (AM): reconhecimento federal de emergência (19/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Ubaí (MG): reconhecimento federal de emergência (03/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
03/09/2026,MG,decreto_reconhecido,Ubá (MG): reconhecimento federal de emergência (28/08/2026),"Portaria SEDEC/MIDR no DOU. Ato de resposta: registro à parte, peso zero no índice."
